temperature,time,synthesis_method,result,metal_ionenergy,metal_affinity,metal_radii,metal_electronegativity,metal_valence,n_carboxylate,n_N_donnor,n_phosphate,n_chelating,linker_MW,solvent_MW,modulator_MW,linker_metal_ratio,solvent_metal_ratio,modulator_metal_ratio,linker_MQNs1,linker_MQNs2,linker_MQNs3,linker_MQNs4,linker_MQNs5,linker_MQNs6,linker_MQNs7,linker_MQNs8,linker_MQNs9,linker_MQNs10,linker_MQNs11,linker_MQNs12,linker_MQNs13,linker_MQNs14,linker_MQNs15,linker_MQNs16,linker_MQNs17,linker_MQNs18,linker_MQNs19,linker_MQNs20,linker_MQNs21,linker_MQNs22,linker_MQNs23,linker_MQNs24,linker_MQNs25,linker_MQNs26,linker_MQNs27,linker_MQNs28,linker_MQNs29,linker_MQNs30,linker_MQNs31,linker_MQNs32,linker_MQNs33,linker_MQNs34,linker_MQNs35,linker_MQNs36,linker_MQNs37,linker_MQNs38,linker_MQNs39,linker_MQNs40,linker_MQNs41,linker_MQNs42,solvent_type1,solvent_type2,solvent_type3,solvent_type4,solvent_type5,solvent_type6,solvent_type7,solvent_type8,modulator_type1,modulator_type2,modulator_type3,modulator_type4,modulator_type5,modulator_type6,modulator_type7,modulator_type8
120.0,72.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,745.6921795567059,74.41116793577758,122.12,0.2200744444444444,660.8592815168917,84.80547366856445,49.294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,57.29411764705882,16.67647058823529,4.0,4.0,19.29411764705882,18.970588235294116,0.0,4.676470588235293,16.0,8.0,4.0,4.0,0.0,0.0,8.0,8.0,4.0,0.0,22.0,15.294117647058822,0.0,0.0,0.0,0.0,6.647058823529411,0.0,0.0,0.0,0.0,1.9411764705882353,1.617647058823529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,72.0,1,1,6.6339,0.426,155.0,1.33,4.0,4.0,0.0,0.0,0.0,760.3341963634288,78.58139242859184,122.12,0.2333333333333333,655.0320852000001,87.34578010666667,50.51428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,58.51428571428572,16.37142857142857,4.0,4.0,20.514285714285716,19.88571428571429,0.0,4.371428571428572,16.0,8.0,4.0,4.0,0.0,0.0,8.0,8.0,4.0,0.0,22.000000000000004,16.514285714285716,0.0,0.0,0.0,0.0,7.257142857142858,0.0,0.0,0.0,0.0,3.771428571428572,3.142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,48.0,1,1,6.6339,0.426,155.0,1.33,4.0,3.0,0.0,0.0,0.0,480.1572884879999,73.09,46.03,0.3999999999999999,516.8969764,1060.1781448,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,36.0,12.0,3.0,0.0,12.0,12.0,0.0,6.0,12.0,6.0,3.0,3.0,0.0,0.0,9.0,0.0,3.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,72.0,1,1,6.6339,0.426,155.0,1.33,4.0,3.0,0.0,0.0,0.0,630.20423868,73.09,60.04999999999999,0.3,775.3454646,278.32806,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,48.0,12.0,3.0,0.0,20.0,19.0,0.0,6.0,12.0,6.0,3.0,3.0,0.0,0.0,9.000000000000002,0.0,3.0,0.0,18.000000000000004,18.000000000000004,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,6.0,2,0,5.9857684,0.43283,125.0,1.61,3.0,2.0,0.0,0.0,0.0,171.983029608,18.02,40.0,1.0,222.62597116,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,11.0,4.0,2.0,0.0,3.0,2.0,0.0,2.0,8.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
120.0,24.0,1,1,8.437595815127775,-0.0190918919248355,145.00323172517506,1.7849692986108363,2.0,2.0,0.0,0.0,2.0,198.016437912,73.09,24.620305834394493,0.3339341952841419,284.82944467573725,96.25420914207992,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.999999999999998,6.0,2.0,0.0,3.0,3.0,0.0,2.0,12.0,6.0,4.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76469498,0.23530502,0.0,0.0,0.0,0.0,0.0
120.0,24.0,1,1,7.595431220304003,0.4743555269684844,162.6765102744077,1.8307973150677197,2.0,2.0,0.0,0.0,2.0,198.016437912,73.09,24.620305834394493,0.2571900323515118,219.37044820607147,74.13323796371425,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.999999999999998,6.0,2.0,0.0,3.0,3.0,0.0,2.0,12.0,6.0,4.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76469498,0.23530502,0.0,0.0,0.0,0.0,0.0
120.0,24.0,1,1,7.641013264148434,0.0382234647285061,137.68457529275204,1.7028180306783642,2.0,2.0,0.0,0.0,2.0,198.016437912,73.09,24.620305834394493,0.6187595551678658,527.7714680771385,178.35313805197603,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.999999999999998,6.0,2.0,0.0,3.0,3.0,0.0,2.0,12.0,6.0,4.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76469498,0.23530502,0.0,0.0,0.0,0.0,0.0
90.0,18.0,1,1,7.88101,0.66225646,135.0,1.88,2.0,2.0,0.0,0.0,0.0,620.1907138560001,73.09,,0.25,64.61212205,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,46.0,4.0,6.0,0.0,28.000000000000004,12.0,0.0,2.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,2.0,0.0,22.0,14.000000000000002,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,30.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,48.0,1,1,5.7863552,0.3,155.0,1.78,3.0,3.0,0.0,0.0,0.0,567.1277792520001,73.09,63.01,0.4310344827586207,445.600841724138,40.229885057471265,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,42.0,15.0,6.0,0.0,12.0,12.0,0.0,9.0,21.0,12.0,6.0,6.0,0.0,0.0,9.0,3.0,6.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105.0,36.0,1,1,5.7863552,0.3,155.0,1.78,3.0,2.5,0.0,0.0,0.0,441.101033194,73.09,63.01,1.0,742.6680695402299,48.27586206896552,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.5,0.0,32.5,12.000000000000002,4.500000000000001,0.0,9.000000000000002,9.000000000000002,0.0,6.499999999999999,17.000000000000004,9.5,4.500000000000001,4.500000000000001,0.0,0.0,7.5,2.5,4.500000000000001,0.0,11.0,7.0,0.0,0.0,0.0,0.0,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105.0,36.0,1,1,5.7863552,0.3,155.0,1.78,3.0,2.5,0.0,0.0,0.0,442.098864978,73.09,63.01,0.9195402298850576,742.6680695402299,40.229885057471265,22.999999999999996,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.000000000000001,0.0,32.5,12.0,4.5,0.0,9.0,9.0,0.0,6.5,16.0,9.0,4.0,4.0,0.0,0.0,7.5,2.5,4.5,0.0,11.0,7.000000000000001,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105.0,36.0,1,1,5.7863552,0.3,155.0,1.78,3.0,2.5,0.0,0.0,0.0,440.111400916,73.09,63.010000000000005,0.9195402298850576,742.6680695402299,32.18390804597701,23.499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.000000000000001,0.0,32.5,12.0,4.5,0.0,9.0,9.0,0.0,6.5,16.0,9.0,4.0,4.0,0.0,0.0,7.5,2.5,4.5,0.0,11.0,7.000000000000001,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,48.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,118.7411715525926,73.09,,2.025,129.22424410000002,0.0,6.3086419753086425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6913580246913584,0.0,0.0,9.0,0.0,0.0,0.0,5.000000000000001,5.000000000000001,0.0,0.0,2.6913580246913584,2.6913580246913584,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,48.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,123.06698947358024,73.09,259.47,2.025,129.22424410000002,0.2083333333333333,6.617283950617284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6913580246913584,0.0,0.0,9.308641975308642,0.308641975308642,0.0,0.0,5.000000000000001,5.000000000000001,0.0,0.0,2.6913580246913584,2.6913580246913584,1.0,1.0,0.0,0.0,0.308641975308642,0.0,0.0,0.0,6.691358024691358,2.308641975308642,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100.0,48.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,142.78762589456792,73.09,259.47,2.025,129.22424410000002,0.2083333333333333,6.3086419753086425,0.0,0.0,0.308641975308642,0.0,0.0,0.0,0.0,2.6913580246913584,0.0,0.0,9.308641975308642,0.308641975308642,0.0,0.0,5.000000000000001,5.000000000000001,0.0,0.0,2.6913580246913584,2.6913580246913584,1.0,1.0,0.0,0.0,0.308641975308642,0.0,0.0,0.0,6.691358024691358,2.308641975308642,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100.0,48.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,129.22297020938274,73.09,259.47,2.025,129.22424410000002,0.2083333333333333,6.3086419753086425,0.0,0.308641975308642,0.0,0.0,0.0,0.0,0.0,2.6913580246913584,0.0,0.0,9.308641975308642,0.308641975308642,0.0,0.0,5.000000000000001,5.000000000000001,0.0,0.0,2.6913580246913584,2.6913580246913584,1.0,1.0,0.0,0.0,0.308641975308642,0.0,0.0,0.0,6.691358024691358,2.308641975308642,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100.0,48.0,1,0,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,118.716597504,73.09,259.47,2.057142857142857,129.2242441,0.4285714285714285,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.666666666666667,0.0,0.0,9.0,0.0,0.0,0.0,5.000000000000001,5.000000000000001,0.0,0.0,2.666666666666667,2.666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000002,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100.0,48.0,1,0,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,123.3884808586667,73.09,259.47,2.057142857142857,129.2242441,0.4285714285714285,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.666666666666667,0.0,0.0,9.333333333333332,0.3333333333333333,0.0,0.0,5.000000000000001,5.000000000000001,0.0,0.0,2.666666666666667,2.666666666666667,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,6.666666666666667,2.333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100.0,48.0,1,0,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,144.68676819333336,73.09,259.47,2.057142857142857,129.2242441,0.4285714285714285,6.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.666666666666667,0.0,0.0,9.333333333333332,0.3333333333333333,0.0,0.0,5.000000000000001,5.000000000000001,0.0,0.0,2.666666666666667,2.666666666666667,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,6.666666666666667,2.333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100.0,48.0,1,0,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,130.03694005333335,73.09,259.47,2.057142857142857,129.2242441,0.4285714285714285,6.333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.666666666666667,0.0,0.0,9.333333333333332,0.3333333333333333,0.0,0.0,5.000000000000001,5.000000000000001,0.0,0.0,2.666666666666667,2.666666666666667,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,6.666666666666667,2.333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
120.0,24.0,1,0,5.9857684,0.43283,125.0,1.61,3.0,2.0,0.0,0.0,0.0,182.032756672,21.04119617727227,,1.0,282.658074684,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,13.0,5.0,3.0,0.0,3.0,2.0,0.0,3.0,10.0,6.0,3.0,3.0,0.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05486102,0.94513898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,2.0,1,0,5.9857684,0.43283,125.0,1.61,3.0,2.0,0.0,0.0,0.0,182.032756672,18.02,40.0,1.0,278.28246395,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,13.0,5.0,3.0,0.0,3.0,2.0,0.0,3.0,10.0,6.0,3.0,3.0,0.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
140.0,32.0,1,0,6.82812,0.079,140.0,1.54,4.0,2.0,0.0,0.0,0.0,116.010958608,56.97065002134072,108.14,0.7964247611486309,90.72250990896612,2.944805992353904,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41861175,0.0,0.58138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
140.0,32.0,1,0,6.82812,0.079,140.0,1.54,4.0,2.0,0.0,0.0,0.0,156.00587322799998,56.97065002134072,108.14,0.7963747096779282,90.72250990896612,2.944805992353904,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,11.0,4.0,2.0,0.0,3.0,2.0,0.0,2.0,10.0,5.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41861175,0.0,0.58138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
140.0,32.0,1,0,6.82812,0.079,140.0,1.54,4.0,2.0,0.0,0.0,0.0,171.983029608,56.97065002134072,108.14,0.7965291942596872,90.72250990896612,2.944805992353904,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,11.0,4.0,2.0,0.0,3.0,2.0,0.0,2.0,8.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41861175,0.0,0.58138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85.0,24.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,68.037448128,73.09,,6.404833592722564,675.7423118707878,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,96.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,68.037448128,80.54140178872144,,11.528700466900624,946.6195138070626,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,48.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,68.037448128,73.09,,2.882175116725154,253.40336695154548,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,48.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,118.053098192,73.09,,0.738258529436652,337.8711559353939,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,24.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,82.053098192,73.09,,0.9104248198898668,289.60384794462334,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,48.0,1,1,7.88101,0.66225646,135.0,1.88,2.0,0.0,2.0,0.0,0.0,118.053098192,73.09,,0.7043844421519875,322.36835228223504,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,96.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,68.037448128,73.09,,11.528700466900624,1013.6134678061828,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,96.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,118.053098192,101.15,,15.503429118169702,1404.678218742186,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,48.0,1,1,7.88101,0.66225646,135.0,1.88,2.0,0.0,2.0,0.0,0.0,118.053098192,101.15,,7.396036642595868,781.7986640654897,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,72.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,68.037448128,73.09,,15.133079847908707,1474.040807224335,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,72.0,1,0,9.394199,-0.6,135.0,1.65,2.0,0.0,2.0,0.0,0.0,68.037448128,73.09,,11.950464396284833,1200.2251773993808,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,72.0,1,1,6.507923960000001,0.12,151.0,1.7540000000000002,2.8000000000000003,0.0,2.0,0.0,0.0,68.037448128,90.9078817328523,18.02,4.0,115.33433404,5.565,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6210833,0.0,0.3789167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,48.0,1,1,7.72638,1.235,135.0,1.9,2.0,6.0,0.0,0.0,0.0,1014.1737264000002,58.90965341949841,36.46,0.1439377389473684,953.7306321064806,32.95132195958678,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,78.0,26.999999999999996,6.0,9.0,21.0,21.0,0.0,6.0,24.0,12.0,6.0,6.0,0.0,0.0,12.0,18.0,6.0,0.0,24.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47519073,0.0,0.52480927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,48.0,1,1,7.72638,1.235,135.0,1.9,2.0,6.0,0.0,0.0,0.0,1170.2676267840002,58.90965341949841,36.46,0.1366312547368421,953.7306321064806,32.95132195958677,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,90.0,27.0,6.0,6.0,30.0,30.0,0.0,9.0,24.0,12.0,6.0,6.0,0.0,0.0,12.0,12.0,6.0,0.0,36.0,24.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47519073,0.0,0.52480927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
